timestamp,station_id,station_name,prediction,target,target_label,model_version
2024-01-01 05:00:00,1,Татнефть-АЗС-002,2.2428628677839404,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 06:00:00,1,Татнефть-АЗС-002,11.623615463981215,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 07:00:00,1,Татнефть-АЗС-002,59.418638508783445,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 08:00:00,1,Татнефть-АЗС-002,51.31035097781977,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 09:00:00,1,Татнефть-АЗС-002,58.185398366962296,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 10:00:00,1,Татнефть-АЗС-002,16.206511931326023,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 11:00:00,1,Татнефть-АЗС-002,17.607352323001717,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 12:00:00,1,Татнефть-АЗС-002,13.799859483674847,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 13:00:00,1,Татнефть-АЗС-002,29.6553382236769,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 14:00:00,1,Татнефть-АЗС-002,25.396956193182568,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 15:00:00,1,Татнефть-АЗС-002,9.102103250364937,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 16:00:00,1,Татнефть-АЗС-002,15.88696900476606,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 17:00:00,1,Татнефть-АЗС-002,66.26055418277396,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 18:00:00,1,Татнефть-АЗС-002,85.29818151101134,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 19:00:00,1,Татнефть-АЗС-002,77.55854170150222,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 20:00:00,1,Татнефть-АЗС-002,23.447405737454233,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 21:00:00,1,Татнефть-АЗС-002,10.506429164817405,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 22:00:00,1,Татнефть-АЗС-002,1.621192183607217,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-01 23:00:00,1,Татнефть-АЗС-002,1.621192183607217,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 00:00:00,1,Татнефть-АЗС-002,3.1536698595891575,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 01:00:00,1,Татнефть-АЗС-002,2.2428628677839404,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 02:00:00,1,Татнефть-АЗС-002,2.2428628677839404,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 03:00:00,1,Татнефть-АЗС-002,2.2428628677839404,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 04:00:00,1,Татнефть-АЗС-002,2.2428628677839404,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 05:00:00,1,Татнефть-АЗС-002,3.1294552332677776,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 06:00:00,1,Татнефть-АЗС-002,9.723773934541656,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 07:00:00,1,Татнефть-АЗС-002,55.26311245055329,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 08:00:00,1,Татнефть-АЗС-002,37.70312784935786,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 09:00:00,1,Татнефть-АЗС-002,38.357286796056066,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 10:00:00,1,Татнефть-АЗС-002,11.670144393789002,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 11:00:00,1,Татнефть-АЗС-002,14.03218930482696,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 12:00:00,1,Татнефть-АЗС-002,29.6553382236769,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 13:00:00,1,Татнефть-АЗС-002,31.950194954968794,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 14:00:00,1,Татнефть-АЗС-002,13.513543090701987,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 15:00:00,1,Татнефть-АЗС-002,15.561766952778635,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 16:00:00,1,Татнефть-АЗС-002,16.865951067579857,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 17:00:00,1,Татнефть-АЗС-002,157.30688499492078,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 18:00:00,1,Татнефть-АЗС-002,169.32979472876016,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 19:00:00,1,Татнефть-АЗС-002,151.39937881121992,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 20:00:00,1,Татнефть-АЗС-002,29.438631062612867,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 21:00:00,1,Татнефть-АЗС-002,11.05241705655994,total_fuel_sales,Продажи топлива,baseline_hgb_v2
2024-01-02 22:00:00,1,Татнефть-АЗС-002,1.621192183607217,total_fuel_sales,Продажи топлива,baseline_hgb_v2
